UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,SUBTAGS,COMMENTS
965aa977-f62f-46b9-983e-3aa48d3a8a23,Σαμίων,char-offset:7921,PLACE,http://pleiades.stoa.org/places/599926,"Samos (island)|Samos Ins., Samos",37.73,26.84,island,VERIFIED,,,"#documentation: this and similar instances are not marked as ethnos because they do not indicate a location, but are used as attributes for other places."
aa539bd5-a289-46f5-b9e3-bcc9cbf82594,"Σαμίων
Ἄμπελον",char-offset:7921,PLACE,,,,,,UNVERIFIED,,,
3e77c814-3155-42d6-8692-916421d40045,Ἄμπελον,char-offset:7928,PLACE,http://pleiades.stoa.org/places/599487,"Ampelos Pr.|Ampelos Pr., Aspro Kabo, Samos",37.64653,26.88089,cape,VERIFIED,,,
69148d4d-4127-49c2-ba64-6cea374cb208,"ἐπὶ τὸ Αἰγαῖον Ἄργεννον  διὰ τοῦ Αἰγαίου
στάδια φ",char-offset:7946,EVENT,,,,,,,distance,absolute,
e0be2872-6f16-4c25-a1b4-8dc5a1aa2bb4,Αἰγαῖον,char-offset:7953,PLACE,http://pleiades.stoa.org/places/560221,Aegaeum Mare,37.42245628773585,25.8829628235849,water-open,VERIFIED,natural feature|water mass|sea,,
fc2ab71b-6e8e-40d9-86cc-67dcf7878e68,Ἄργεννον,char-offset:7961,PLACE,http://pleiades.stoa.org/places/550448,"Argennon Pr.|Argennon Pr., Ak Burun",38.265,26.235,cape,VERIFIED,natural feature|promontory,,
58375e68-e74b-4cb4-ad00-07b343d42323,διὰ τοῦ Αἰγαίου,char-offset:7971,EVENT,,,,,,,direction,relative,
907c5dec-2bf8-4504-8fb1-cea4d410c562,Αἰγαίου,char-offset:7979,PLACE,http://pleiades.stoa.org/places/560221,Aegaeum Mare,37.42245628773585,25.8829628235849,water-open,VERIFIED,natural feature|water mass|sea,,
25d40274-dec9-4c30-9a2c-07b43309ae47,ἐπὶ τὸ Ἐρυθραῖον Κορυναῖον στάδια σο,char-offset:7997,EVENT,,,,,,,distance,absolute,
ad44eff1-d201-4711-9789-7596c018b134,Ἐρυθραῖον Κορυναῖον,char-offset:8004,PLACE,http://pleiades.stoa.org/places/550505,"Corynaeum? Pr.|Corynaeum? Pr., Çolak Burnu",38.44509,26.39658,cape,VERIFIED,natural feature|promontory,,
3a749265-3911-4461-91aa-ba33de5a4d30,"ἐπὶ Φλίον ἄκρον
Χίου στάδια ν",char-offset:8035,EVENT,,,,,,,distance,absolute,
a8bcd3a4-e91d-4d75-93bc-cbd78396ddda,Φλίον,char-offset:8039,PLACE,http://pleiades.stoa.org/places/550820,"Phanai Pr.|Phanai Pr., Mastikho",38.14667,26.0125,cape,VERIFIED,natural feature|promontory,,
6ac3b7f8-927b-43a3-bad5-c39b7dbb2635,Φλίον ἄκρον,char-offset:8039,PLACE,,,,,,UNVERIFIED,,,
955a98c9-095a-4aa2-a346-aaaadfa65374,"Φλίον ἄκρον
Χίου",char-offset:8039,PLACE,,,,,,UNVERIFIED,,,
dc1601ad-2155-4f24-9451-bb4b84b83bd1,Χίου,char-offset:8051,PLACE,http://pleiades.stoa.org/places/550497,"Chios (island)|Chios Ins., Chios",38.414,26.053,island,VERIFIED,natural feature|island,,
91f012bd-1051-483d-be18-be3fd942a5a6,ἐπὶ Μελανέα ἄκρον Λέσβου στάδια υν,char-offset:8066,EVENT,,,,,,,distance,absolute,
18a74363-47d5-4f6e-9e26-6287f1251ed1,Μελανέα,char-offset:8070,PLACE,http://pleiades.stoa.org/places/550715,"Malia Pr.|Malia Pr., Agrelias, Lesbos",39.00925,26.60745,cape,VERIFIED,natural feature|promontory,,
c6e14905-da51-4910-99a7-5554afd28fea,Μελανέα ἄκρον Λέσβου,char-offset:8070,PLACE,,,,,,UNVERIFIED,,,
6c8dc706-dfc3-4da7-9555-29dcab456d69,Λέσβου,char-offset:8084,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins., Lesbos",39.20874,26.10052,island,VERIFIED,natural feature|island,,
f67c72af-57b0-447b-9d57-980ec702e8e3,"ἐπὶ Σίγριον
Λέσβου στάδια φ",char-offset:8103,EVENT,,,,,,,distance,absolute,
466996cc-8129-4a17-ab78-341534c5ef92,Σίγριον,char-offset:8107,PLACE,http://pleiades.stoa.org/places/550879,"Sigrion Pr.|Sigrion Pr., Sigri",39.18879,25.8317,cape,VERIFIED,natural feature|promontory,,
a1967285-0aa7-4c15-aeee-76d9f71e1e92,"Σίγριον
Λέσβου",char-offset:8107,PLACE,,,,,,UNVERIFIED,,,
15ce8d15-86c3-40b3-9d84-6cdd7f3a51c2,Λέσβου,char-offset:8115,PLACE,http://pleiades.stoa.org/places/550696,"Lesbos (island)|Lesbos Ins., Lesbos",39.20874,26.10052,island,VERIFIED,natural feature|island,,
edd9e360-14c5-4646-b82a-fd43c22d1498,εἰς Τένεδον νῆσον στάδια υν,char-offset:8132,EVENT,,,,,,,distance,absolute,
dd371f72-5554-4b52-8a93-d76d6ef5e7c4,Τένεδον,char-offset:8136,PLACE,http://pleiades.stoa.org/places/550912,"Tenedos (island)|Tenedos Ins., Bozcaada",39.816667,26.05,island,VERIFIED,natural feature|island,,
aab2633c-0dca-41d2-88a1-a53e6c5b3018,Τένεδον νῆσον,char-offset:8136,PLACE,,,,,,UNVERIFIED,,,
520d6f59-ce36-4254-9280-d323192a4855,εἰς Σίγειον στάδια ρ,char-offset:8161,EVENT,,,,,,,distance,absolute,
9f6d6145-2f61-4917-8116-c707d0b2eda0,Σίγειον,char-offset:8165,PLACE,http://pleiades.stoa.org/places/550878,"Sigeion Pr.|Sigeion Pr., Kumkale",40.00867,26.19813,cape,VERIFIED,natural feature|promontory,,
03b33f92-f80d-4c1d-89da-6f2153c19082,ἐπὶ στόμα Πόντου στάδια ˏβφ,char-offset:8183,EVENT,,,,,,,distance,absolute,
b8074f67-b9ed-45fc-b724-bb6251c5dcd9,στόμα Πόντου,char-offset:8187,PLACE,,,,,,UNVERIFIED,,,
6236189c-68a0-41e9-b3b9-e18d4ef46f30,Πόντου,char-offset:8193,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,43.0786852,34.7425505,water-open,VERIFIED,natural feature|water mass,,
058ceedc-6789-4df9-abb5-03279ce9f95c,ἐπὶ Κάραμβιν στάδια ˏβω,char-offset:8212,EVENT,,,,,,,distance,absolute,
c646a81b-5d09-4b91-b28c-60dc2847a2ae,Κάραμβιν,char-offset:8216,PLACE,http://pleiades.stoa.org/places/844971,"Karambis|Karambis Pr., Kerembe burnu",42.016667,33.35,cape,VERIFIED,natural feature|promontory,,
943346fe-300b-4087-a9ea-0e2a16a06fb3,"ἐπὶ στόμα
Μαιώτιδος στάδια ˏβφ",char-offset:8237,EVENT,,,,,,,distance,absolute,
86fde57b-a0fb-4043-be53-0e88f6753cf2,"στόμα
Μαιώτιδος",char-offset:8241,PLACE,,,,,,UNVERIFIED,natural feature,,
75a54d92-f29d-41b6-8f22-cdba9958288d,Μαιώτιδος,char-offset:8247,PLACE,http://pleiades.stoa.org/places/825318,Maeotis,45.814417000000006,35.862586,water-open,VERIFIED,natural feature|water mass|lake,,
ad6f467d-ee27-434e-beee-49412caef4fe,ἐπὶ Τάναϊν στάδια ˏβσ,char-offset:8269,EVENT,,,,,,,distance,absolute,
b163048b-8acd-4827-a1d3-52d8f44a9c1f,Τάναϊν,char-offset:8273,PLACE,http://pleiades.stoa.org/places/59844,Iaxartes/Silis/Tanais fl.,45.7077742,63.5889496,river,VERIFIED,natural feature|water mass|river,,
5d1598a5-9342-4e09-8acb-4891aa1f57d4,πόλεως,char-offset:8305,PLACE,,,,,,UNVERIFIED,concept,,
ffe56cad-26a0-49b9-a63b-d7a59e745f0f,πόλιν,char-offset:8316,PLACE,,,,,,UNVERIFIED,concept,,
b5bfde95-1431-4612-bff2-cd4a7ddebd24,ἀπὸ Ἀλεξανδρείας εἰς Ῥόδον στάδια ˏδχο,char-offset:8323,EVENT,,,,,,,distance,absolute,
171331fd-0c06-4c84-8864-a0968658f8ca,Ἀλεξανδρείας,char-offset:8327,PLACE,http://pleiades.stoa.org/places/727070,"Alexandria|Alexandria, Alexandria",31.195371,29.904133,"cemetery,temple-2,architecturalcomplex,theatre,port,settlement",VERIFIED,settlement,,
25ee9fe6-5c17-4722-866a-f991914609fc,Ῥόδον,char-offset:8344,PLACE,http://pleiades.stoa.org/places/590031,"Rhodos (island)|Rhodos Ins., Rhodos",36.195597,27.964125,island,VERIFIED,natural feature|island,,
53d93a20-9126-4dfc-97c3-55d7fcd6d608,"εἰς Κνίδον
στάδια ψ",char-offset:8363,EVENT,,,,,,,distance,absolute,
99de749c-0f18-4097-beb4-f81840309b7b,Κνίδον,char-offset:8367,PLACE,http://pleiades.stoa.org/places/599575,"Cnidus|Knidos/Cnidus, Tekir",36.686188,27.37404,settlement,VERIFIED,settlement,,
98dccad0-052b-46b2-9e99-9831aaad7c86,εἰς Κῶ στάδια σ,char-offset:8384,EVENT,,,,,,,distance,absolute,
97731a75-d6e2-44d8-b420-6f45d66d3afc,Κῶ,char-offset:8388,PLACE,http://pleiades.stoa.org/places/599581,"Kos/Cos (island)|Kos/Cos, Kos",36.844,27.17,island,VERIFIED,natural feature|island,,
9216c3cf-fa33-4625-8b8d-e93d3f172c84,εἰς Σάμον στάδια ω,char-offset:8401,EVENT,,,,,,,distance,absolute,
9c99296a-4c85-4219-b78f-3fa7643b35cb,Σάμον,char-offset:8405,PLACE,http://pleiades.stoa.org/places/599926,"Samos (island)|Samos Ins., Samos",37.73,26.84,island,VERIFIED,natural feature|island,,
12ea992a-b7a4-4316-8941-2a6e853a0e57,εἰς Χίον στάδια ψν,char-offset:8421,EVENT,,,,,,,distance,absolute,
de2371b4-b39a-49a0-a610-989198a1a2a7,Χίον,char-offset:8425,PLACE,http://pleiades.stoa.org/places/550497,"Chios (island)|Chios Ins., Chios",38.414,26.053,island,VERIFIED,natural feature|island,,
e883ffe3-0bb2-4afa-9cce-b35e9a818092,"εἰς
Μιτυλήνην στάδια φκ",char-offset:8441,EVENT,,,,,,,distance,absolute,
f9901b77-052f-42a8-ae78-ea33303ea238,Μιτυλήνην,char-offset:8445,PLACE,http://pleiades.stoa.org/places/550763,"Mytilene|Mytilene, Mitiline",39.110475,26.547048,"settlement,aqueduct",VERIFIED,settlement,,
f6bef989-97f7-402d-9ab4-9072d2ba253d,εἰς Τένεδον  ↑ν,char-offset:8466,EVENT,,,,,,,distance,absolute,
0dcc7f4f-f60b-43c1-945e-b2235eaacfa8,Τένεδον,char-offset:8470,PLACE,http://pleiades.stoa.org/places/550912,"Tenedos (island)|Tenedos Ins., Bozcaada",39.816667,26.05,island,VERIFIED,natural feature|island,,
1f6b7796-29b8-4ba1-b10d-6ee8d01de388,εἰς Σίγειον ρ,char-offset:8483,EVENT,,,,,,,distance,absolute,
5dc5e273-b0f1-47ea-aefd-d624a1991e0e,Σίγειον,char-offset:8487,PLACE,http://pleiades.stoa.org/places/550878,"Sigeion Pr.|Sigeion Pr., Kumkale",40.00867,26.19813,cape,VERIFIED,natural feature|promontory,,
a89022f5-db8f-45d4-990f-8d4024c8137e,"ἐπὶ τὸ στόμα
Πόντου ˏβφ",char-offset:8498,EVENT,,,,,,,distance,absolute,
4d115c93-f09c-4c1d-971e-97da2bcbbcb6,"στόμα
Πόντου",char-offset:8505,PLACE,,,,,,UNVERIFIED,natural feature,,
cab9c36c-cd6c-4401-8a9c-f990fa38dbd1,Πόντου,char-offset:8511,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,43.0786852,34.7425505,water-open,VERIFIED,natural feature|water mass,,
751e7397-26f9-4463-b575-4735a8268fea,εἰς Κάραμβιν ˏβω,char-offset:8523,EVENT,,,,,,,distance,absolute,
805cdde3-ee02-48f9-98ef-963549a41071,Κάραμβιν,char-offset:8527,PLACE,http://pleiades.stoa.org/places/844971,"Karambis|Karambis Pr., Kerembe burnu",42.016667,33.35,cape,VERIFIED,natural feature|promontory,,
446804b0-016c-4862-8a56-1cd4ee2b16ed,εἰς στόμα Μαιώτιδος ˏβφ,char-offset:8541,EVENT,,,,,,,distance,absolute,
78107cbd-c90d-43a7-8704-7dc4c53231f1,στόμα Μαιώτιδος,char-offset:8545,PLACE,,,,,,UNVERIFIED,natural feature,,
91a5a9da-2115-44c8-8865-ec55a291e557,Μαιώτιδος,char-offset:8551,PLACE,http://pleiades.stoa.org/places/825318,Maeotis,45.814417000000006,35.862586,water-open,VERIFIED,natural feature|water mass|lake,,
b9397474-290d-4b5e-bb57-ba3cccd74b9d,"ἐπὶ Τάναϊν
ποταμὸν ˏβσ",char-offset:8566,EVENT,,,,,,,distance,absolute,
0daa2ced-89f4-4731-98db-18af4eca71b2,Τάναϊν,char-offset:8570,PLACE,http://pleiades.stoa.org/places/59844,Iaxartes/Silis/Tanais fl.,45.7077742,63.5889496,river,VERIFIED,natural feature|water mass|river,,
a039a810-7f67-4f9a-8332-4f52b6828f0c,"Τάναϊν
ποταμὸν",char-offset:8570,PLACE,,,,,,UNVERIFIED,,,
c08707d3-27e0-4dd8-a5d5-340dd5601c3e,"ἀπὸ  Ἀλεξανδρείας ἕως Τανάιδος σταδίων μυρίων
ˏηχϟ",char-offset:8595,EVENT,,,,,,,extent,absolute,
2a1d2d21-d096-4962-a56b-fb72dea014a9,Ἀλεξανδρείας,char-offset:8600,PLACE,http://pleiades.stoa.org/places/727070,"Alexandria|Alexandria, Alexandria",31.195371,29.904133,"cemetery,temple-2,architecturalcomplex,theatre,port,settlement",VERIFIED,settlement,,
9b46b2f7-a92d-4470-a66f-b8b6edf95518,Τανάιδος,char-offset:8617,PLACE,http://pleiades.stoa.org/places/59844,Iaxartes/Silis/Tanais fl.,45.7077742,63.5889496,river,VERIFIED,natural feature|water mass|river,,
6c222976-c03e-4a5a-9d6e-dbd5c915125c,τῶν καθ’ ἡμᾶς νήσων,char-offset:8667,EVENT,,,,,,,position,relative,
a42c0ca7-4eab-4490-9450-e43e9316ec8a,Ἀρτεμιδώρου,char-offset:8717,PERSON,,,,,,,,,
582734f7-37bc-4161-bcc7-c1457023b768,Μενίππου,char-offset:8734,PERSON,,,,,,,,,
407de737-733c-4477-b006-1231ee7699d0,Γάδειρα,char-offset:8766,PLACE,http://pleiades.stoa.org/places/256177,"Gadeira/Gades/Col. Augusta Gaditana|Gades/Gadeira/Col. Augusta Gaditana, Cádiz",36.528381,-6.294444,"arch,theatre,townhouse,settlement",VERIFIED,settlement,,
bc24a3ef-28db-47ec-9f54-4c419c991d0e,"Γάδειρα μῆκος σταδίων ρκ, πλάτος σταδίων ιϛ",char-offset:8766,EVENT,,,,,,,extent ,absolute,
6426ba34-6976-439a-a15c-b8ad09f57cde,"ὁ δὲ καθ’ ῾Ηρακλείους
στήλας πορθμὸς",char-offset:8811,EVENT,,,,,,,position,relative,
54c99ba5-f05d-4123-8e48-27b745fcccb1,"ὁ δὲ καθ’ ῾Ηρακλείους
στήλας πορθμὸς στενότατός ἐστι σταδίων  π",char-offset:8811,EVENT,,,,,,,extent ,absolute,
601d1c5f-8c95-4156-bf15-039006805ae3,"῾Ηρακλείους
στήλας",char-offset:8821,PLACE,http://pleiades.stoa.org/places/275614,Columnae Herculis,35.9358335,-5.384583,cape,VERIFIED,,,
0d294be1-721c-4e63-ad9a-f35dc2b5f66f,στήλας,char-offset:8833,PLACE,,,,,,UNVERIFIED,,,
d1cb09f8-7d9d-4a2c-bc00-fb9ef32223b0,"ἐν δὲ τῷ Ἰβηρικῷ
πελάγει νῆσοι Πιτυοῦσσαι",char-offset:8876,EVENT,,,,,,,position,relative,
5dd25c64-c2fd-4d3f-b518-00f75b79dd45,"Ἰβηρικῷ
πελάγει",char-offset:8885,PLACE,,,,,,UNVERIFIED,,,
849a7888-e1c0-41c9-83f7-bdcbb9415ada,Ἰβηρικῷ,char-offset:8885,PLACE,http://pleiades.stoa.org/places/246419,Hispanum/(H)Ibericum Mare,40.0000001,1.9999999,water-open,VERIFIED,natural feature|water mass|sea,,
70500197-97a2-4057-bf61-93529d0a6f17,νῆσοι Πιτυοῦσσαι,char-offset:8901,PLACE,,,,,,UNVERIFIED,,,
c13ecf8b-d0a3-4ee9-8120-ddd61b0a014d,Πιτυοῦσσαι,char-offset:8907,PLACE,http://pleiades.stoa.org/places/266001,Pityussae Inss.,39.36121435,1.4532148999999999,archipelago,VERIFIED,natural feature|island,,
0ed3918b-36ab-42a8-86fe-a34f150759f5,ἡ μείζων,char-offset:8918,PLACE,,,,,,UNVERIFIED,natural feature|island,,
dfa70821-e628-4e99-8338-74793f0f944c,ἡ μείζων καὶ οἰκουμένη σταδίων τ μῆκος,char-offset:8918,EVENT,,,,,,,extent ,absolute,
67adedcd-2493-4762-87b8-6cec37a651b5,ἡ δὲ ἐλάττων,char-offset:8958,PLACE,,,,,,UNVERIFIED,natural feature|island,,
f2f94f65-3556-40b3-8924-1251f1962df8,ἡ δὲ ἐλάττων σταδίων ρ,char-offset:8958,EVENT,,,,,,,extent ,absolute,
0e4292bc-a545-42e5-9265-96d8ba44b7c3,"Γυμνασίων ἃς Καρχηδόνιοι Βαλιαρίας
καλοῦσιν",char-offset:8989,PLACE,,,,,,UNVERIFIED,,,
e8a412d8-c566-4b17-bc10-3be18d5a46e2,Γυμνασίων,char-offset:8989,PLACE,http://pleiades.stoa.org/places/265817,"Baliares/Gymnesiae Inss. (Maior et Minor)|Baliares Inss./Gymnesiae Inss., Islas Baleares",39.5,3.0,archipelago,VERIFIED,natural feature|island,,
eb2216de-0f5e-46f1-a9a1-0094e229bf37,Καρχηδόνιοι,char-offset:9002,PLACE,,,,,,UNVERIFIED,,,
b19c2ddd-0358-4360-b506-99eb97104294,Βαλιαρίας,char-offset:9014,PLACE,http://pleiades.stoa.org/places/265817,"Baliares/Gymnesiae Inss. (Maior et Minor)|Baliares Inss./Gymnesiae Inss., Islas Baleares",39.5,3.0,archipelago,VERIFIED,natural feature|island,,
9138de1e-5995-4b40-b62e-1d1732d95f21,Βαλιαρεῖς,char-offset:9071,PLACE,http://pleiades.stoa.org/places/265817,"Baliares/Gymnesiae Inss. (Maior et Minor)|Baliares Inss./Gymnesiae Inss., Islas Baleares",39.5,3.0,archipelago,VERIFIED,natural feature|island,,This is a place name related to the preceding string. How do we annotate that without overload?
b7a0b10a-fc13-4891-9bd5-a1e15daf6d05,"ἡ μείζων
μῆκος σταδίων ˏασ, πλάτος σταδίων υ",char-offset:9082,EVENT,,,,,,,extent ,absolute,
fbbde8c3-434f-4462-96b2-9829d24406a3,ἡ μείζων,char-offset:9082,PLACE,,,,,,UNVERIFIED,natural feature|island,,
696a46a9-4b9f-4422-a32f-3ba322e3f07d,ἡ ἐλάττων σταδίων  τ,char-offset:9128,EVENT,,,,,,,extent ,absolute,
d0e80612-6067-4dcc-80d2-2dbef8b9a124,ἡ ἐλάττων,char-offset:9128,PLACE,,,,,,UNVERIFIED,natural feature|island,,
2dedabac-5fc0-4610-90b2-697d31ebf006,"αἱ δὲ
Στοιχάδες αἱ φερώνυμοι ἑξῆς ἐπ’ εὐθείας κεῖνται πρὸ τῶν Μασσαλιακῶν
πόλεων",char-offset:9150,EVENT,,,,,,,position,relative,
2284805b-ec40-45ca-9af1-a8d01862aa33,Στοιχάδες,char-offset:9156,PLACE,http://pleiades.stoa.org/places/157929,Stoechades (islands),43.009435425,6.3633469,"island,archipelago",VERIFIED,natural feature|island,,
13f059c8-f11b-4ef0-8554-2a5652f932b0,"Μασσαλιακῶν
πόλεων",char-offset:9212,PLACE,,,,,,UNVERIFIED,,,
cbf3a4e8-41d4-491d-a1e0-b7da3061bc31,Μασσαλιακῶν,char-offset:9212,PLACE,,,,,,UNVERIFIED,settlement,,
2da0f312-8ddd-41b2-ba19-c89b1d5c0924,αἱ μὲν μείζους τρεῖς,char-offset:9231,PLACE,,,,,,UNVERIFIED,natural feature|island,,
5f6a2361-c6b5-4459-aefb-3b49d3c6c960,δύο δὲ μικραὶ,char-offset:9252,PLACE,,,,,,UNVERIFIED,natural feature|island,,
398ede4b-ed9e-4799-803e-d4282047bc78,δύο δὲ μικραὶ αὐτῆς ἐγγὺς  Μασσαλίας,char-offset:9252,EVENT,,,,,,,position ,relative,
100cd1f2-8374-43b2-9411-a4e5fbd5c52e,Μασσαλίας,char-offset:9279,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",43.299467,5.365307,settlement,VERIFIED,settlement,,
356c4f91-dd9d-415e-aceb-bd5220c9ca74,ἡ δὲ Σαρδὼ ἔχει σχῆμα ὡς ποδὸς ἴχνος μεσόκοιλος τὸ μῆκος ˏβσ,char-offset:9290,EVENT,,,,,,,extent ,absolute,
7c07c2b5-33e4-4150-9fde-2b7a554dedbe,Σαρδὼ,char-offset:9295,PLACE,http://pleiades.stoa.org/places/472014,Sardinia (island),40.07256202831716,8.897134151294493,island,VERIFIED,natural feature|island,,
3407ea5f-5b19-455f-9a5f-0531a276a945,Κύρνος,char-offset:9353,PLACE,http://pleiades.stoa.org/places/472063,Corsica/Kyrnos (island),42.103331615555554,9.200077440000001,island,VERIFIED,natural feature|island,,
b6bea140-d479-49ad-80dd-91a9650883a5,Κύρνος ἐγγὺς Σαρδοῦς,char-offset:9353,EVENT,,,,,,,position ,relative,
c004089b-8b40-405d-8927-5a669b25629d,Σαρδοῦς,char-offset:9366,PLACE,http://pleiades.stoa.org/places/472014,Sardinia (island),40.07256202831716,8.897134151294493,island,VERIFIED,natural feature|island,,
48d9cb26-a62a-48d6-9a12-b978f7aee806,"ἥμισυ τοῦ
Σαρδοῦς μήκους ἔχει",char-offset:9404,EVENT,,,,,,,extent ,relative,
f8f1ec53-1d9d-43b2-9ef4-df97ad43e513,Σαρδοῦς,char-offset:9414,PLACE,http://pleiades.stoa.org/places/472014,Sardinia (island),40.07256202831716,8.897134151294493,island,VERIFIED,natural feature|island,,
86078dc3-8978-4604-bc5a-838fa217aab0,"εἰς Σαρδὼ καὶ Κύρνον Ποπουλώνιον τῆς Τυρσηνίας, τὸ δὲ δίαρμα σταδίων ˏασ",char-offset:9448,EVENT,,,,,,,distance,absolute,
ab29d218-9bcd-4dc3-88f7-40fe6fa1d8a9,Σαρδὼ,char-offset:9452,PLACE,http://pleiades.stoa.org/places/472014,Sardinia (island),40.07256202831716,8.897134151294493,island,VERIFIED,natural feature|island,,
af915843-cebe-425a-815a-1302a30cffef,Κύρνον,char-offset:9462,PLACE,http://pleiades.stoa.org/places/472063,Corsica/Kyrnos (island),42.103331615555554,9.200077440000001,island,VERIFIED,natural feature|island,,
dee2ec50-bf7d-49fc-91a4-f509a68bcd08,Ποπουλώνιον τῆς Τυρσηνίας,char-offset:9469,PLACE,,,,,,UNVERIFIED,,,
c99339d4-7de2-43ad-922e-4c54dba81d10,Ποπουλώνιον,char-offset:9469,PLACE,http://pleiades.stoa.org/places/403212,"Fufluna/Populonium|Fufluna/Populonium, Populonia, Piombino",42.988066,10.489679,"settlement,cemetery,mine",VERIFIED,settlement,,
9fef0565-ca60-4f34-b256-428bf4dfcc83,Τυρσηνίας,char-offset:9485,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42106799642196,11.754185895075311,region,VERIFIED,region,,
18a97a5d-54db-4b6e-8f57-518b0ad6f3eb,"τῆς Σιλεκίας κατὰ
Τιμοσθένην  περίμετρος σταδίων ˏδψμ",char-offset:9522,EVENT,,,,,,,extent,absolute,
0a3d51fb-ae1f-4cb5-8094-4dcd78890a75,Σιλεκίας,char-offset:9526,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.47230988464223,14.258442358012013,island,VERIFIED,natural feature|island,,conversion error in the name. Sikelias.
289129be-6422-4274-b23d-84ebb9248bb5,δίαρμα δ’ ἔχει ἀπὸ Πελώρου ἄκρου εἰς Ἰταλίαν σταδίων ιβ πορθμῷ,char-offset:9606,EVENT,,,,,,,distance,absolute,
6110551c-c1de-48c0-b17a-4264545d5533,Πελώρου ἄκρου,char-offset:9625,PLACE,,,,,,UNVERIFIED,,,
a5002cdc-6fc6-4147-bdd0-041428b15278,Πελώρου,char-offset:9625,PLACE,http://pleiades.stoa.org/places/462416,"Pelorus/Regium Pr.|Pelorus/Regium Pr., Capo Peloro",38.26816,15.6507,cape,VERIFIED,natural feature|promontory,,
30c21f19-1219-45c6-be47-221632adf469,Ἰταλίαν,char-offset:9643,PLACE,http://pleiades.stoa.org/places/1052,Italia,42.5,12.5,region,VERIFIED,region,,
2ca7a394-be06-4dc5-a755-9b0af571ad71,πλευρὰ νήσου ἀπὸ Πελώρου εἰς Πάχυνον στάδια ˏατξ,char-offset:9670,EVENT,,,,,,,distance,absolute,
da3ddf5a-f7af-497b-8634-678ca2b4b4c4,Πελώρου,char-offset:9687,PLACE,http://pleiades.stoa.org/places/462416,"Pelorus/Regium Pr.|Pelorus/Regium Pr., Capo Peloro",38.26816,15.6507,cape,VERIFIED,natural feature|promontory,,
f9877811-90f6-46cd-a14e-7b1eaf6f63d6,Πάχυνον,char-offset:9699,PLACE,http://pleiades.stoa.org/places/462405,"Pachynum Pr.|Pachynum Pr., Capo Passero",36.68882,15.15171,cape,VERIFIED,natural feature|promontory,,
ea0e4553-66e0-4db1-8b9b-5317cc43ef99,"ἀπὸ Παχύνου
εἰς Λιλύβαιον στάδια ˏαχ",char-offset:9720,EVENT,,,,,,,distance,absolute,
c3afc806-38a6-4038-a524-eb9291f98e52,Παχύνου,char-offset:9724,PLACE,http://pleiades.stoa.org/places/462405,"Pachynum Pr.|Pachynum Pr., Capo Passero",36.68882,15.15171,cape,VERIFIED,natural feature|promontory,,
72c037f4-e965-40ce-adfd-796571a7b245,Λιλύβαιον,char-offset:9736,PLACE,http://pleiades.stoa.org/places/462282,"Lilybaeum Pr.|Lilybaeum Pr., Capo Boeo, Marsala",37.8025,12.425278,cape,VERIFIED,natural feature|promontory,,
db76f24b-2fd7-4a38-82b7-263024256594,ἀπὸ Λιλυβαίου εἰς Πελωριάδα στάδια ˏαφ,char-offset:9774,EVENT,,,,,,,distance,absolute,
b572cb55-fa36-4b38-9ac8-74aa037d0f20,Λιλυβαίου,char-offset:9778,PLACE,http://pleiades.stoa.org/places/462282,"Lilybaeum Pr.|Lilybaeum Pr., Capo Boeo, Marsala",37.8025,12.425278,cape,VERIFIED,natural feature|promontory,,
4e27eb51-ae61-415b-917b-ac028a81b6fd,Πελωριάδα,char-offset:9792,PLACE,http://pleiades.stoa.org/places/462416,"Pelorus/Regium Pr.|Pelorus/Regium Pr., Capo Peloro",38.26816,15.6507,cape,VERIFIED,natural feature|promontory,,
daa6f13f-bb29-4964-a79d-f6e6a02005ad,"ἀπὸ Λιλυβαίου διάπλους εἰς Ἀσπίδα τῆς Λιβύης
ἐγγὺς στάδια ˏαφ",char-offset:9814,EVENT,,,,,,,distance,absolute,
a745859e-f1d3-4897-9743-ac31d0c2f167,Λιλυβαίου,char-offset:9818,PLACE,http://pleiades.stoa.org/places/462282,"Lilybaeum Pr.|Lilybaeum Pr., Capo Boeo, Marsala",37.8025,12.425278,cape,VERIFIED,natural feature|promontory,,
0f0066db-6e1b-4702-bb54-6f43faa69b4e,Ἀσπίδα,char-offset:9841,PLACE,http://pleiades.stoa.org/places/314892,"Aspis/Clipea|Aspis/Clipea, Kélibia",36.838512,11.115794,settlement,VERIFIED,natural feature|peninsula,,
e1ec88e4-a3c6-4bfa-ad49-6f23d8528381,Ἀσπίδα τῆς Λιβύης,char-offset:9841,PLACE,,,,,,UNVERIFIED,,,
